,age,education,employment_status,fam_income,hh_income,hours_worked,labor_status,married,numfamily,personal_income,race,school_status,sex,state,wage_income,education_hs,education_college,state_nh,sex_male,school_status_attending,race_white,labor_status_working,personal_income_none,hh_income_cleaned,personal_income_cleaned,fam_income_cleaned,married_now,wage_income_cleaned
3071,42,73,10,15462,15462,20,2,6,2,15462,100,5,2,50,15160,1,0,0,0,0,1,1,0,15462,15462,15462,0,15160
3072,9,1,0,15462,15462,999,0,6,2,99999999,803,0,1,50,9999999,0,0,0,1,0,0,0,1,15462,0,15462,0,9999999
3073,52,111,10,156550,156550,55,2,5,2,145750,100,5,1,50,125000,1,1,0,1,0,1,1,0,156550,145750,156550,0,125000
3074,16,50,34,156550,156550,999,1,6,2,10800,100,1,1,50,0,0,0,0,1,1,1,0,0,156550,10800,156550,0,0
3075,34,111,10,95235,95235,30,2,1,4,35035,100,5,2,50,0,1,1,0,0,0,1,1,0,95235,35035,95235,1,0
3076,38,111,10,95235,95235,50,2,1,4,60200,100,5,1,50,60000,1,1,0,1,0,1,1,0,95235,60200,95235,1,60000
3077,10,1,0,95235,95235,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,95235,0,95235,0,9999999
3078,7,1,0,95235,95235,999,0,6,4,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,95235,0,95235,0,9999999
3079,48,73,10,120363,120363,55,2,1,3,60000,100,5,1,50,60000,1,0,0,1,0,1,1,0,120363,60000,120363,1,60000
3080,47,81,10,120363,120363,40,2,1,3,50000,100,5,2,50,50000,1,0,0,0,0,1,1,0,120363,50000,120363,1,50000
3081,18,60,10,120363,120363,9,2,6,3,10363,100,1,1,50,10363,0,0,0,1,1,1,1,0,120363,10363,120363,0,10363
3082,48,73,32,68920,68920,999,1,1,2,4920,804,5,2,50,0,1,0,0,0,0,0,0,0,68920,4920,68920,1,0
3083,44,73,10,68920,68920,45,2,1,2,64000,100,5,1,50,64000,1,0,0,1,0,1,1,0,68920,64000,68920,1,64000
3084,59,73,34,50220,50220,999,1,5,4,22220,100,0,2,50,0,1,0,0,0,0,1,0,0,50220,22220,50220,0,0
3085,18,60,34,50220,50220,999,1,6,4,0,100,1,1,50,0,0,0,0,1,1,1,0,1,50220,0,50220,0,0
3086,37,71,10,28000,50220,40,2,4,4,28000,100,5,2,50,28000,0,0,0,0,0,1,1,0,50220,28000,28000,0,28000
3087,14,1,0,28000,50220,999,0,6,4,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,50220,0,28000,0,9999999
3088,85,81,36,16680,16680,999,1,5,1,16680,100,0,2,50,0,1,0,0,0,0,1,0,0,16680,16680,16680,0,0
3089,71,50,10,41803,41803,25,2,1,2,25386,100,0,1,50,12000,0,0,0,1,0,1,1,0,41803,25386,41803,1,12000
3090,63,73,32,41803,41803,999,1,1,2,16417,100,0,2,50,7500,1,0,0,0,0,1,0,0,41803,16417,41803,1,7500
3091,63,81,36,70549,70549,999,1,1,2,23308,100,0,2,50,5600,1,0,0,0,0,1,0,0,70549,23308,70549,1,5600
3092,71,81,32,70549,70549,999,1,1,2,47241,100,0,1,50,23500,1,0,0,1,0,1,0,0,70549,47241,70549,1,23500
3093,85,81,32,14195,14195,999,1,5,1,14195,100,0,2,50,0,1,0,0,0,0,1,0,0,14195,14195,14195,0,0
3094,39,111,10,268000,268000,40,2,1,2,230000,100,5,1,50,135000,1,1,0,1,0,1,1,0,268000,230000,268000,1,135000
3095,40,123,10,268000,268000,40,2,1,2,38000,100,5,2,50,38000,1,1,0,0,0,1,1,0,268000,38000,268000,1,38000
3096,68,111,36,139082,139082,999,1,1,2,121658,100,0,1,50,0,1,1,0,1,0,1,0,0,139082,121658,139082,1,0
3097,60,91,36,139082,139082,999,1,1,2,17424,100,0,2,50,0,1,0,0,0,0,1,0,0,139082,17424,139082,1,0
3098,38,91,10,59001,59001,47,2,1,3,35000,100,5,1,50,35000,1,0,0,1,0,1,1,0,59001,35000,59001,1,35000
3099,42,73,10,59001,59001,32,2,1,3,24001,100,5,2,50,24000,1,0,0,0,0,1,1,0,59001,24001,59001,1,24000
3100,14,1,0,59001,59001,999,0,6,3,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,59001,0,59001,0,9999999
3101,61,111,34,81000,81000,999,1,1,2,0,100,0,2,50,0,1,1,0,0,0,1,0,1,81000,0,81000,1,0
3102,59,125,12,81000,81000,999,2,1,2,81000,100,0,1,50,80000,1,1,0,1,0,1,1,0,81000,81000,81000,1,80000
3103,58,73,21,20800,20800,999,2,4,1,20800,100,0,2,50,20800,1,0,0,0,0,1,1,0,20800,20800,20800,0,20800
3104,65,73,36,160213,160213,999,1,1,2,60107,100,0,2,50,0,1,0,0,0,0,1,0,0,160213,60107,160213,1,0
3105,65,73,36,160213,160213,999,1,1,2,100106,100,0,1,50,0,1,0,0,1,0,1,0,0,160213,100106,160213,1,0
3106,39,111,10,127658,127658,40,2,1,2,63203,100,5,2,50,63200,1,1,0,0,0,1,1,0,127658,63203,127658,1,63200
3107,55,111,10,127658,127658,60,2,1,2,64455,100,0,1,50,53000,1,1,0,1,0,1,1,0,127658,64455,127658,1,53000
3108,71,73,36,33648,33648,999,1,5,1,33648,100,0,2,50,0,1,0,0,0,0,1,0,0,33648,33648,33648,0,0
3109,60,92,10,131020,131020,60,2,4,1,131020,100,0,1,50,130000,1,0,0,1,0,1,1,0,131020,131020,131020,0,130000
3110,59,81,36,192809,192809,999,1,1,2,9096,100,0,2,50,0,1,0,0,0,0,1,0,0,192809,9096,192809,1,0
3111,59,111,10,192809,192809,40,2,1,2,183713,100,0,1,50,150000,1,1,0,1,0,1,1,0,192809,183713,192809,1,150000
3112,71,30,32,17644,17644,999,1,6,1,17644,100,0,2,50,0,0,0,0,0,0,1,0,0,17644,17644,17644,0,0
3113,56,111,10,52005,52005,40,2,6,1,52005,100,0,1,50,52000,1,1,0,1,0,1,1,0,52005,52005,52005,0,52000
3114,85,92,36,22605,22605,999,1,5,1,22605,100,0,2,50,0,1,0,0,0,0,1,0,0,22605,22605,22605,0,0
3115,44,81,34,18844,18844,999,1,4,1,18844,100,5,2,50,924,1,0,0,0,0,1,0,0,18844,18844,18844,0,924
3116,60,92,36,70010,70010,999,1,1,2,30005,100,0,2,50,0,1,0,0,0,0,1,0,0,70010,30005,70010,1,0
3117,56,92,10,70010,70010,40,2,1,2,40005,100,0,1,50,40000,1,0,0,1,0,1,1,0,70010,40005,70010,1,40000
3118,45,73,32,16044,16044,999,1,4,1,16044,100,5,2,50,0,1,0,0,0,0,1,0,0,16044,16044,16044,0,0
3119,80,73,36,22767,22767,999,1,5,1,22767,100,0,2,50,0,1,0,0,0,0,1,0,0,22767,22767,22767,0,0
3120,61,111,36,74478,74478,999,1,1,2,42917,100,0,2,50,0,1,1,0,0,0,1,0,0,74478,42917,74478,1,0
3121,61,111,32,74478,74478,999,1,1,2,31561,100,0,1,50,0,1,1,0,1,0,1,0,0,74478,31561,74478,1,0
3122,35,73,10,47200,47200,40,2,3,4,7200,100,5,2,50,0,1,0,0,0,0,1,1,0,47200,7200,47200,0,0
3123,14,1,0,47200,47200,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,47200,0,47200,0,9999999
3124,8,1,0,47200,47200,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,47200,0,47200,0,9999999
3125,54,60,10,47200,47200,40,2,4,4,40000,100,5,2,50,40000,0,0,0,0,0,1,1,0,47200,40000,47200,0,40000
3126,57,111,32,31800,31800,999,1,4,9,0,100,0,1,50,0,1,1,0,1,0,1,0,1,31800,0,31800,0,0
3127,31,30,32,31800,31800,999,1,6,9,14400,100,5,1,50,0,0,0,0,1,0,1,0,0,31800,14400,31800,0,0
3128,29,30,32,31800,31800,999,1,6,9,0,100,5,1,50,0,0,0,0,1,0,1,0,1,31800,0,31800,0,0
3129,2,1,0,31800,31800,999,0,6,9,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,31800,0,31800,0,9999999
3130,1,1,0,31800,31800,999,0,6,9,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,31800,0,31800,0,9999999
3131,24,111,34,17400,31800,999,1,1,9,0,100,5,2,50,0,1,1,0,0,0,1,0,1,31800,0,17400,1,0
3132,24,111,34,17400,31800,999,1,1,9,17400,801,5,1,50,0,1,1,0,1,0,0,0,0,31800,17400,17400,1,0
3133,4,1,0,17400,31800,999,0,6,9,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,31800,0,17400,0,9999999
3134,3,1,0,17400,31800,999,0,6,9,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,31800,0,17400,0,9999999
3135,48,73,32,9419,9419,999,1,4,3,9419,100,5,2,50,0,1,0,0,0,0,1,0,0,9419,9419,9419,0,0
3136,20,50,32,9419,9419,999,1,6,3,0,100,5,2,50,0,0,0,0,0,0,1,0,1,9419,0,9419,0,0
3137,13,1,0,9419,9419,999,0,6,3,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,9419,0,9419,0,9999999
3138,85,60,10,35621,35621,50,2,4,1,35621,100,0,1,50,35000,0,0,0,1,0,1,1,0,35621,35621,35621,0,35000
3139,45,73,10,42720,42720,49,2,1,2,14085,100,5,1,50,14080,1,0,0,1,0,1,1,0,42720,14085,42720,1,14080
3140,52,81,10,42720,42720,40,2,1,2,28635,100,5,2,50,25000,1,0,0,0,0,1,1,0,42720,28635,42720,1,25000
3141,57,123,10,110020,110020,55,2,4,3,110020,100,0,1,50,80000,1,1,0,1,0,1,1,0,110020,110020,110020,0,80000
3142,7,1,0,110020,110020,999,0,6,3,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,110020,0,110020,0,9999999
3143,6,1,0,110020,110020,999,0,6,3,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,110020,0,110020,0,9999999
3144,38,123,10,207009,207009,40,2,1,2,65008,100,5,2,50,65000,1,1,0,0,0,1,1,0,207009,65008,207009,1,65000
3145,37,81,10,207009,207009,25,2,1,2,142001,100,5,1,50,152000,1,0,0,1,0,1,1,0,207009,142001,207009,1,152000
3146,49,73,32,26952,26952,999,1,1,2,8952,100,5,2,50,0,1,0,0,0,0,1,0,0,26952,8952,26952,1,0
3147,50,92,10,26952,26952,40,2,1,2,18000,100,5,1,50,18000,1,0,0,1,0,1,1,0,26952,18000,26952,1,18000
3148,31,73,10,33484,33484,30,2,6,2,33484,100,5,2,50,28000,1,0,0,0,0,1,1,0,33484,33484,33484,0,28000
3149,6,1,0,33484,33484,999,0,6,2,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,33484,0,33484,0,9999999
3150,34,30,21,29000,29000,999,2,1,5,10000,100,5,1,50,10000,0,0,0,1,0,1,1,0,29000,10000,29000,1,10000
3151,32,73,10,29000,29000,50,2,1,5,19000,100,5,2,50,19000,1,0,0,0,0,1,1,0,29000,19000,29000,1,19000
3152,11,1,0,29000,29000,999,0,6,5,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,29000,0,29000,0,9999999
3153,9,1,0,29000,29000,999,0,6,5,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,29000,0,29000,0,9999999
3154,4,1,0,29000,29000,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,29000,0,29000,0,9999999
3155,34,73,10,40003,40003,45,2,6,1,40003,100,5,1,50,40000,1,0,0,1,0,1,1,0,40003,40003,40003,0,40000
3156,57,92,10,24731,24731,18,2,4,1,24731,100,0,2,50,13000,1,0,0,0,0,1,1,0,24731,24731,24731,0,13000
3157,44,123,10,116802,116802,47,2,1,5,91550,651,5,1,50,90000,1,1,0,1,0,0,1,0,116802,91550,116802,1,90000
3158,45,111,10,116802,116802,25,2,1,5,22550,100,5,2,50,25000,1,1,0,0,0,1,1,0,116802,22550,116802,1,25000
3159,17,50,10,116802,116802,7,2,6,5,2702,100,1,1,50,2700,0,0,0,1,1,1,1,0,116802,2702,116802,0,2700
3160,11,1,0,116802,116802,999,0,6,5,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,116802,0,116802,0,9999999
3161,9,1,0,116802,116802,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,116802,0,116802,0,9999999
3162,26,60,10,1,116802,47,2,6,1,0,651,5,1,50,0,0,0,0,1,0,0,1,1,116802,0,1,0,0
3163,42,111,10,99292,99292,22,2,4,3,90142,100,5,2,50,85002,1,1,0,0,0,1,1,0,99292,90142,99292,0,85002
3164,18,60,34,99292,99292,999,1,6,3,130,100,1,1,50,0,0,0,0,1,1,1,0,0,99292,130,99292,0,0
3165,16,40,10,99292,99292,8,2,6,3,9020,100,1,2,50,9000,0,0,0,0,1,1,1,0,99292,9020,99292,0,9000
3166,54,111,10,84377,84377,42,2,4,3,65397,100,5,1,50,64000,1,1,0,1,0,1,1,0,84377,65397,84377,0,64000
3167,20,81,34,84377,84377,999,1,6,3,18480,100,3,1,50,18480,1,0,0,1,1,1,0,0,84377,18480,84377,0,18480
3168,17,30,10,84377,84377,10,2,6,3,500,100,1,2,50,500,0,0,0,0,1,1,1,0,84377,500,84377,0,500
3169,65,81,36,89298,89298,999,1,1,2,24472,100,0,1,50,0,1,0,0,1,0,1,0,0,89298,24472,89298,1,0
3170,64,111,36,89298,89298,999,1,1,2,64826,100,0,2,50,4571,1,1,0,0,0,1,0,0,89298,64826,89298,1,4571
3171,51,111,10,34494,34494,37,2,6,1,34494,100,5,1,50,30000,1,1,0,1,0,1,1,0,34494,34494,34494,0,30000
3172,67,73,36,53410,53410,999,1,1,2,48274,100,0,1,50,0,1,0,0,1,0,1,0,0,53410,48274,53410,1,0
3173,66,73,36,53410,53410,999,1,1,2,5136,100,0,2,50,0,1,0,0,0,0,1,0,0,53410,5136,53410,1,0
3174,60,111,10,37004,37004,45,2,2,1,37004,100,0,2,50,37000,1,1,0,0,0,1,1,0,37004,37004,37004,1,37000
3175,24,111,10,428,428,40,2,6,1,428,100,5,1,50,0,1,1,0,1,0,1,1,0,428,428,428,0,0
3176,38,111,34,0,54115,999,1,6,3,0,100,5,1,50,0,1,1,0,1,0,1,0,1,54115,0,0,0,0
3177,6,1,0,0,54115,999,0,6,3,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,54115,0,0,0,9999999
3178,1,1,0,0,54115,999,0,6,3,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,54115,0,0,0,9999999
3179,37,81,10,54115,54115,40,2,6,1,54115,100,5,2,50,54000,1,0,0,0,0,1,1,0,54115,54115,54115,0,54000
3180,53,73,10,69075,69075,80,2,1,2,55050,100,5,1,50,0,1,0,0,1,0,1,1,0,69075,55050,69075,1,0
3181,50,81,10,69075,69075,25,2,1,2,14025,100,5,2,50,14000,1,0,0,0,0,1,1,0,69075,14025,69075,1,14000
3182,60,81,36,116166,116166,999,1,1,4,0,100,0,2,50,0,1,0,0,0,0,1,0,1,116166,0,116166,1,0
3183,61,73,10,116166,116166,40,2,1,4,86166,100,0,1,50,80000,1,0,0,1,0,1,1,0,116166,86166,116166,1,80000
3184,34,73,10,30000,116166,40,2,6,4,30000,100,5,1,50,30000,1,0,0,1,0,1,1,0,116166,30000,30000,0,30000
3185,7,1,0,30000,116166,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,116166,0,30000,0,9999999
3186,66,73,36,79492,79492,999,1,1,2,9550,100,0,2,50,0,1,0,0,0,0,1,0,0,79492,9550,79492,1,0
3187,72,40,10,79492,79492,40,2,1,2,69942,100,0,1,50,19200,0,0,0,1,0,1,1,0,79492,69942,79492,1,19200
3188,62,73,32,15000,15000,999,1,4,1,15000,100,0,1,50,15000,1,0,0,1,0,1,0,0,15000,15000,15000,0,15000
3189,67,111,10,43070,43070,42,2,5,1,43070,100,0,2,50,41000,1,1,0,0,0,1,1,0,43070,43070,43070,0,41000
3190,46,81,32,10,10,999,1,4,1,10,100,5,1,50,0,1,0,0,1,0,1,0,0,10,10,10,0,0
3191,24,73,10,16001,16001,26,2,6,1,16001,100,2,2,50,16000,1,0,0,0,1,1,1,0,16001,16001,16001,0,16000
3192,63,81,36,34307,34307,999,1,1,2,28103,100,0,1,50,0,1,0,0,1,0,1,0,0,34307,28103,34307,1,0
3193,54,73,36,34307,34307,999,1,1,2,6204,100,5,2,50,0,1,0,0,0,0,1,0,0,34307,6204,34307,1,0
3194,75,71,36,17381,17381,999,1,2,1,17381,100,0,2,50,0,0,0,0,0,0,1,0,0,17381,17381,17381,1,0
3195,32,111,12,32003,84009,999,2,6,1,32003,100,5,1,50,32000,1,1,0,1,0,1,1,0,84009,32003,32003,0,32000
3196,37,111,12,52006,84009,999,2,6,1,52006,100,5,2,50,52000,1,1,0,0,0,1,1,0,84009,52006,52006,0,52000
3197,48,92,12,67664,67664,999,2,1,2,50082,100,5,1,50,50000,1,0,0,1,0,1,1,0,67664,50082,67664,1,50000
3198,53,73,12,67664,67664,999,2,1,2,17582,100,5,2,50,0,1,0,0,0,0,1,1,0,67664,17582,67664,1,0
3199,56,92,10,85158,117193,40,2,4,2,45014,100,0,2,50,45000,1,0,0,0,0,1,1,0,117193,45014,85158,0,45000
3200,26,91,10,85158,117193,40,2,6,2,40144,100,5,2,50,40000,1,0,0,0,0,1,1,0,117193,40144,85158,0,40000
3201,27,111,10,32035,117193,40,2,6,1,32035,100,5,1,50,32000,1,1,0,1,0,1,1,0,117193,32035,32035,0,32000
3202,50,123,10,61010,61010,37,2,3,2,61010,100,5,2,50,61004,1,1,0,0,0,1,1,0,61010,61010,61010,0,61004
3203,16,60,34,61010,61010,999,1,2,2,0,100,1,1,50,0,0,0,0,1,1,1,0,1,61010,0,61010,1,0
3204,64,111,10,114454,114454,40,2,1,2,38269,100,0,1,50,36000,1,1,0,1,0,1,1,0,114454,38269,114454,1,36000
3205,64,123,10,114454,114454,27,2,1,2,76185,100,0,2,50,2700,1,1,0,0,0,1,1,0,114454,76185,114454,1,2700
3206,73,111,10,142748,142748,40,2,4,1,142748,100,0,2,50,140350,1,1,0,0,0,1,1,0,142748,142748,142748,0,140350
3207,53,73,10,68020,68020,45,2,1,2,13020,100,5,2,50,13000,1,0,0,0,0,1,1,0,68020,13020,68020,1,13000
3208,56,73,10,68020,68020,40,2,1,2,55000,100,0,1,50,55000,1,0,0,1,0,1,1,0,68020,55000,68020,1,55000
3209,74,124,10,168340,168340,10,2,5,1,168340,100,0,1,50,0,1,1,0,1,0,1,1,0,168340,168340,168340,0,0
3210,78,30,36,18464,18464,999,1,4,1,18464,100,0,2,50,0,0,0,0,0,0,1,0,0,18464,18464,18464,0,0
3211,66,73,36,24639,24639,999,1,1,2,16028,100,0,1,50,0,1,0,0,1,0,1,0,0,24639,16028,24639,1,0
3212,61,73,32,24639,24639,999,1,1,2,8611,100,0,2,50,0,1,0,0,0,0,1,0,0,24639,8611,24639,1,0
3213,60,73,34,31740,31740,999,1,1,2,3740,100,0,2,50,0,1,0,0,0,0,1,0,0,31740,3740,31740,1,0
3214,58,73,34,31740,31740,999,1,1,2,28000,100,0,1,50,28000,1,0,0,1,0,1,0,0,31740,28000,31740,1,28000
3215,85,20,36,0,0,999,1,5,1,0,100,0,1,50,0,0,0,0,1,0,1,0,1,0,0,0,0,0
3216,51,81,10,84540,84540,27,2,1,3,28000,100,5,2,50,28000,1,0,0,0,0,1,1,0,84540,28000,84540,1,28000
3217,57,30,10,84540,84540,40,2,1,3,56540,100,0,1,50,50000,0,0,0,1,0,1,1,0,84540,56540,84540,1,50000
3218,13,1,0,84540,84540,999,0,6,3,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,84540,0,84540,0,9999999
3219,33,81,10,57047,57047,40,2,1,2,25011,100,5,2,50,25000,1,0,0,0,0,1,1,0,57047,25011,57047,1,25000
3220,35,73,10,57047,57047,40,2,1,2,32036,100,5,1,50,32000,1,0,0,1,0,1,1,0,57047,32036,57047,1,32000
3221,61,73,10,145022,145022,40,2,1,2,35022,100,0,2,50,34000,1,0,0,0,0,1,1,0,145022,35022,145022,1,34000
3222,61,73,10,145022,145022,40,2,1,2,110000,100,0,1,50,110000,1,0,0,1,0,1,1,0,145022,110000,145022,1,110000
3223,53,71,10,57304,57304,70,2,1,2,40012,100,5,1,50,40000,0,0,0,1,0,1,1,0,57304,40012,57304,1,40000
3224,55,71,10,57304,57304,40,2,1,2,17292,100,0,2,50,17280,0,0,0,0,0,1,1,0,57304,17292,57304,1,17280
3225,78,73,36,11172,11172,999,1,3,1,11172,100,0,1,50,0,1,0,0,1,0,1,0,0,11172,11172,11172,0,0
3226,47,73,10,59270,59270,60,2,1,4,58591,100,5,1,50,50000,1,0,0,1,0,1,1,0,59270,58591,59270,1,50000
3227,55,111,34,59270,59270,999,1,1,4,679,100,0,2,50,0,1,1,0,0,0,1,0,0,59270,679,59270,1,0
3228,4,1,0,59270,59270,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,59270,0,59270,0,9999999
3229,3,1,0,59270,59270,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,59270,0,59270,0,9999999
3230,63,123,10,63599,63599,40,2,6,1,63599,100,0,2,50,62000,1,1,0,0,0,1,1,0,63599,63599,63599,0,62000
3231,45,92,10,80048,80048,40,2,1,4,30032,100,5,2,50,30000,1,0,0,0,0,1,1,0,80048,30032,80048,1,30000
3232,50,73,10,80048,80048,50,2,1,4,50016,100,5,1,50,50000,1,0,0,1,0,1,1,0,80048,50016,80048,1,50000
3233,14,1,0,80048,80048,999,0,6,4,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,80048,0,80048,0,9999999
3234,11,1,0,80048,80048,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,80048,0,80048,0,9999999
3235,68,73,32,25259,25259,999,1,5,1,25259,100,0,1,50,0,1,0,0,1,0,1,0,0,25259,25259,25259,0,0
3236,77,73,36,13583,13583,999,1,5,1,13583,100,0,2,50,0,1,0,0,0,0,1,0,0,13583,13583,13583,0,0
3237,58,73,32,14352,14352,999,1,5,1,14352,100,0,1,50,0,1,0,0,1,0,1,0,0,14352,14352,14352,0,0
3238,50,111,34,38267,38267,999,1,1,4,0,801,5,2,50,0,1,1,0,0,0,0,0,1,38267,0,38267,1,0
3239,57,81,10,38267,38267,40,2,1,4,30000,100,0,1,50,30000,1,0,0,1,0,1,1,0,38267,30000,38267,1,30000
3240,19,73,34,38267,38267,999,1,6,4,8267,100,1,2,50,0,1,0,0,0,1,1,0,0,38267,8267,38267,0,0
3241,15,73,34,38267,38267,999,1,6,4,0,100,0,1,50,0,1,0,0,1,0,1,0,1,38267,0,38267,0,0
3242,71,81,36,81980,81980,999,1,1,2,31430,100,0,1,50,0,1,0,0,1,0,1,0,0,81980,31430,81980,1,0
3243,63,111,10,81980,81980,55,2,1,2,50550,100,0,2,50,50000,1,1,0,0,0,1,1,0,81980,50550,81980,1,50000
3244,69,111,36,86076,86076,999,1,5,1,86076,100,0,2,50,0,1,1,0,0,0,1,0,0,86076,86076,86076,0,0
3245,49,73,10,52000,66931,52,2,6,1,52000,100,5,1,50,52000,1,0,0,1,0,1,1,0,66931,52000,52000,0,52000
3246,44,73,21,14931,66931,999,2,3,1,14931,100,5,2,50,9950,1,0,0,0,0,1,1,0,66931,14931,14931,0,9950
3247,53,111,10,565020,565020,40,2,1,3,515010,100,5,1,50,500000,1,1,0,1,0,1,1,0,565020,515010,565020,1,500000
3248,57,111,10,565020,565020,15,2,1,3,30010,100,0,2,50,0,1,1,0,0,0,1,1,0,565020,30010,565020,1,0
3249,21,81,34,565020,565020,999,1,6,3,20000,100,3,2,50,0,1,0,0,0,1,1,0,0,565020,20000,565020,0,0
3250,48,73,10,75438,75438,45,2,4,3,75438,100,5,2,50,75000,1,0,0,0,0,1,1,0,75438,75438,75438,0,75000
3251,21,81,10,75438,75438,8,2,6,3,0,100,5,2,50,0,1,0,0,0,0,1,1,1,75438,0,75438,0,0
3252,19,81,34,75438,75438,999,1,6,3,0,100,3,1,50,0,1,0,0,1,1,1,0,1,75438,0,75438,0,0
3253,67,81,10,66703,66703,32,2,1,2,41680,100,0,1,50,18000,1,0,0,1,0,1,1,0,66703,41680,66703,1,18000
3254,65,125,10,66703,66703,45,2,1,2,25023,100,0,2,50,25000,1,1,0,0,0,1,1,0,66703,25023,66703,1,25000
3255,64,73,36,39061,39061,999,1,1,2,30027,100,0,1,50,0,1,0,0,1,0,1,0,0,39061,30027,39061,1,0
3256,52,73,10,39061,39061,15,2,1,2,9034,100,5,2,50,0,1,0,0,0,0,1,1,0,39061,9034,39061,1,0
3257,31,81,10,70006,70006,40,2,1,3,45004,100,5,2,50,45000,1,0,0,0,0,1,1,0,70006,45004,70006,1,45000
3258,42,73,10,70006,70006,25,2,1,3,25002,100,5,1,50,25000,1,0,0,1,0,1,1,0,70006,25002,70006,1,25000
3259,1,1,0,70006,70006,999,0,6,3,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,70006,0,70006,0,9999999
3260,29,81,10,4195,4195,40,2,6,2,4195,100,5,2,50,3887,1,0,0,0,0,1,1,0,4195,4195,4195,0,3887
3261,3,1,0,4195,4195,999,0,6,2,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,4195,0,4195,0,9999999
3262,65,111,10,52465,52465,40,2,1,2,31269,100,0,1,50,0,1,1,0,1,0,1,1,0,52465,31269,52465,1,0
3263,58,91,10,52465,52465,30,2,1,2,21196,100,0,2,50,20000,1,0,0,0,0,1,1,0,52465,21196,52465,1,20000
3264,37,111,10,46025,46025,40,2,6,1,46025,100,5,2,50,46000,1,1,0,0,0,1,1,0,46025,46025,46025,0,46000
3265,36,111,10,91874,91874,70,2,1,5,56850,100,5,1,50,52000,1,1,0,1,0,1,1,0,91874,56850,91874,1,52000
3266,34,111,10,91874,91874,36,2,1,5,35024,100,5,2,50,0,1,1,0,0,0,1,1,0,91874,35024,91874,1,0
3267,11,1,0,91874,91874,999,0,6,5,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,91874,0,91874,0,9999999
3268,9,1,0,91874,91874,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,91874,0,91874,0,9999999
3269,4,1,0,91874,91874,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,91874,0,91874,0,9999999
3270,53,123,10,84440,84440,40,2,1,3,56715,100,5,2,50,56000,1,1,0,0,0,1,1,0,84440,56715,84440,1,56000
3271,69,123,36,84440,84440,999,1,1,3,27288,100,0,1,50,0,1,1,0,1,0,1,0,0,84440,27288,84440,1,0
3272,16,50,34,84440,84440,999,1,6,3,437,100,1,1,50,0,0,0,0,1,1,1,0,0,84440,437,84440,0,0
3273,44,92,10,128194,128194,40,2,1,3,52194,100,5,2,50,52000,1,0,0,0,0,1,1,0,128194,52194,128194,1,52000
3274,44,73,10,128194,128194,55,2,1,3,58000,100,5,1,50,60000,1,0,0,1,0,1,1,0,128194,58000,128194,1,60000
3275,20,73,10,128194,128194,45,2,6,3,18000,100,5,1,50,18000,1,0,0,1,0,1,1,0,128194,18000,128194,0,18000
3276,61,111,10,62606,62606,23,2,1,2,47103,100,0,1,50,0,1,1,0,1,0,1,1,0,62606,47103,62606,1,0
3277,61,111,10,62606,62606,20,2,1,2,15503,100,0,2,50,0,1,1,0,0,0,1,1,0,62606,15503,62606,1,0
3278,20,81,21,28001,55001,999,2,6,2,28001,100,5,2,50,28000,1,0,0,0,0,1,1,0,55001,28001,28001,0,28000
